Provider.ID,QC-T-ed_1b,QC-T-op_3b,QC-T-op_20,QC-T,QC-CP-op_6,QC-CP-op_7,QC-CP-pn_6,QC-CP-scip_inf_1,QC-CP-scip_inf_2,QC-CP-scip_inf_3,QC-CP-scip_vte_2,QC-CP-stk_6,QC-CP-vte_3,QC-CP-vte_6,QC-CP,QC-AD-readm_30_ami,QC-AD-readm_30_copd,QC-AD-readm_30_cabg,QC-AD-readm_30_hf,QC-AD-readm_30_pn,QC-AD-readm_30_hipknee,QC-AD-readm_30_stk,QC-AD,PD-mort_30_copd,PD-mort_30_cabg,PD-mort_30_ami,PD-mort_30_hf,PD-mort_30_pn,PD-mort_30_stk,QC,PD,PW,QS
20018,0.76109215,,,0.76109215,,,0.95,,,,,,,,0.95,,0.828095622,,0.842037561,0.632363378,,,0.767498854,0.905049396,,,0.836052632,0.917616334,,27.53990004,29.54131513,9.166666667,66.24788184
20024,0.735494881,,0.620751342,0.678123111,0.967741935,0.967741935,0.975,0.99,0.989010989,0.989010989,0.99,0.914634146,,,0.972892499,,0.617244158,,0.241317211,0.858291933,0.107592659,0.459787,0.456846592,0.338090011,,,0.357105263,0.195394112,0.30351322,23.42069114,9.95085505,8.75,42.12154619
20026,0.85665529,,0.825581395,0.841118343,0.935483871,0.935483871,0.775,0.98,0.978021978,1,0.98,0.975609756,0.90625,,0.940649942,0.475238923,0.74993285,,0.104708001,0.155665957,0.34041022,0.186558942,0.335419149,0.830954995,,0.579409417,0.059736842,0.183523267,0.171314741,23.52430481,12.16626175,4.583333333,40.27389989
20027,0.076507395,,,0.076507395,,,,,,,0.86,,,,0.86,,,,,0.742370476,,,0.742370476,,,,,0.35660019,,18.65419856,11.886673,,
21301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21306,,,,,,,1,,,,,,,,1,,0.68627451,,,0.671871304,,,0.679072907,,,,,0.280151947,,,9.338398227,,
21307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21308,,,,,,,,,,,,,,,,,0.235562718,,,0.394369529,,,0.314966124,,,,,0.605413105,,,20.18043685,,
21309,,,,,,,,,,,,,,,,,,,,0.394369529,,,0.394369529,,,,,,,,,,
21311,0.566268487,,0.535181872,0.55072518,,,0.9375,0.98,1,0.967032967,1,,,,0.976906593,,0.472468439,,,0.47125621,0.287153652,,0.410292767,0.222283205,,,,0.332146249,,21.53249489,9.240490901,,
21312,,,,,,,,,,,,,,,,,0.542841794,,,,,,0.542841794,,,,,,,,,,
21313,,,,,,,,1,1,1,0.75,,,,0.9375,,0.617244158,,0.549524055,0.553820677,,,0.57352963,,,,0.383421053,0.241690408,,,10.41852435,,
30001,0.449374289,,0.620751342,0.535062815,,,1,1,1,1,1,1,0.921875,,0.988839286,,0.189900618,,0.611525598,0.707357464,,0.58207859,0.522715567,0.198408342,,,,0.605413105,0.372328866,22.74019632,13.06833682,2.916666667,38.72519981
30002,0.649032992,,0.566189624,0.607611308,0.983870968,0.983870968,0.975,0.99,0.989010989,0.967032967,1,0.975609756,0.859375,0.901408451,0.96251791,0.432232841,0.916465216,0.510456274,0.876254181,0.136740005,0.768261965,0.77745134,0.631123117,0.417672887,0.184731385,0.324421389,0.612894737,0.580009497,0.10467222,24.45835928,12.35778953,10.83333333,47.64948214
30006,0.694254835,,0.856290996,0.775272915,0.983870968,0.983870968,1,0.99,0.989010989,0.989010989,1,0.975609756,1,0.957746479,0.986912015,0.85621199,0.436744561,0.08365019,0.720349884,0.916016087,0.969413458,0.420492104,0.628982611,0.921789243,0.426013195,0.301675978,0.059736842,0.241690408,0.654473017,26.56852823,14.47432602,4.583333333,45.62618758
30007,0.756825939,,0.769528921,0.76317743,0.983870968,0.983870968,0.95,1,0.989010989,0.989010989,1,1,1,,0.988418213,0.553431798,0.96803653,,0.928994083,0.510527561,0.34041022,0.77745134,0.679808589,0.248902305,,0.800877893,0.213947368,0.024453941,0.075697211,27.01560257,9.092524793,13.33333333,49.44146069
30010,0.973265074,,0.535181872,0.754223473,1,1,0.9625,0.98,0.989010989,0.978021978,0.99,0.975609756,1,0.802816901,0.967795962,0.922241529,0.472468439,0.900190114,0.995883715,0.432221434,0.637639439,0.955196474,0.759405878,0.010428101,0.373232799,0.686751796,0.332105263,0.864434948,0.58420862,27.57139237,15.83978626,3.75,47.16117863
30011,0.940841866,,0.836314848,0.888578357,0.967741935,0.967741935,1,0.99,0.989010989,0.956043956,1,0.926829268,0.890625,0.704225352,0.939221844,0.240225891,0.849315068,,0.808850013,0.036669032,0.561353005,0.629452809,0.520977636,0.000548847,,0.067837191,0.407105263,0.044396961,0.186888808,26.09753152,4.711847139,3.75,34.55937866
30012,0.43486917,,0.471675611,0.45327239,1,1,0.9125,1,1,1,1,0.756097561,0.75,,0.935399729,0.945264987,0.211120064,0.432509506,0.842037561,0.671871304,0.898164807,0.996694822,0.713951864,0.175905598,0.071630537,0.387470072,0.775789474,0.117996201,0.02281782,23.36248871,8.6200539,6.25,38.23254261
30013,0.714448237,,0.503577818,0.609013027,0.903225806,0.903225806,0.9875,0.99,0.967032967,0.978021978,0.99,0.93902439,0.84375,,0.944642328,0.593831451,0.078699973,0.936311787,0.899665552,0.136740005,0.561353005,0.889092912,0.585099241,0.248902305,0.727615457,0.839584996,0.175789474,0.033475783,0.82252807,23.76393995,15.82164492,3.75,43.33558486
30014,0.327360637,,0.836314848,0.581837743,0.983870968,0.983870968,0.9875,0.99,0.989010989,0.989010989,1,1,1,0.915492958,0.983875687,0.715899218,0.235562718,0.216730038,0.910728068,0.175774781,0.130622526,0.317664341,0.386140241,0.417672887,0.727615457,0.113328013,0.407105263,0.404795821,0.325606664,21.68726301,13.31180059,4.583333333,39.58239693
30016,0.485210466,,0.378652355,0.431931411,0.838709677,0.838709677,0.925,0.98,0.967032967,0.934065934,0.97,0.865853659,1,,0.924374657,0.432232841,0.119527263,,0.280936455,0.553820677,0.287153652,0.317664341,0.331889205,0.175905598,,0.233439745,0.580789474,0.037274454,0.766751177,18.75772525,11.96106965,6.666666667,37.38546157
30022,0.764789534,,0.566189624,0.665489579,1,1,1,0.98,0.989010989,0.978021978,1,0.93902439,0.9375,0.929577465,0.975313482,,,,0.280936455,,,,0.280936455,,,,,,,21.35266129,,3.333333333,
30023,0.671786121,,0.866428145,0.769107133,0.983870968,0.983870968,0.9875,1,1,1,1,1,1,1,0.995524194,0.715899218,0.579102874,0.696768061,0.957293543,0.771705701,0.991723642,0.459787,0.738897148,0.546377607,0.540999057,0.821628093,0.525,0.772792023,0.085476277,27.81698305,18.29040587,8.333333333,54.44072226
30024,0.965870307,,0.535181872,0.75052609,0.983870968,0.983870968,1,1,0.989010989,0.978021978,1,0.987804878,1,1,0.992257978,0.509556907,0.542841794,0.315589354,0.808850013,0.29713745,,0.910760191,0.564122618,0.064489572,0.047125353,0.418196329,0.948684211,0.830721747,0.884099964,25.63229651,17.74065098,3.333333333,46.70628082
30030,0.50483504,,0.535181872,0.520008456,0.983870968,0.983870968,0.975,0.99,0.989010989,0.934065934,0.98,0.975609756,0.9375,1,0.974892861,0.876629018,0.849315068,0.671102662,0.720349884,0.47125621,0.34041022,0.955196474,0.697751362,0.634193194,0.727615457,0.387470072,0.796052632,0.480294397,0.114813473,24.36280755,17.44688458,1.666666667,43.47635881
30033,0.572810011,,0.185450209,0.37913011,,,1,0.99,0.978021978,1,0.99,,0.921875,,0.97998283,0.593831451,0.288208434,,0.765114484,0.432221434,0.160129543,0.629452809,0.478159693,0.763446762,,0.877494014,0.497105263,0.917616334,0.842086201,20.41414036,25.9849905,11.66666667,58.06579752
30036,0.867463026,,0.503577818,0.685520422,0.951612903,0.951612903,1,0.97,0.967032967,0.956043956,1,0.963414634,0.984375,1,0.974409236,0.475238923,0.96347032,0.841254753,0.887573964,0.9602555,0.817920115,0.948586118,0.842042813,0.634193194,0.605089538,0.418196329,0.497105263,0.789411206,0.697573343,27.79969413,20.23093819,5.833333333,53.86396565
30037,0.823663254,,0.873285629,0.848474441,0.951612903,0.951612903,0.95,1,0.989010989,0.978021978,1,0.829268293,0.8125,0.873239437,0.93352665,0.170286707,0.316411496,0.788973384,0.581682532,0.632363378,0.898164807,,0.564647051,0.546377607,0.727615457,0.749401437,0.357105263,0.316951567,,26.07386825,17.98300887,8.75,52.80687712
30038,0.182025028,,0.310971974,0.246498501,1,1,0.9125,0.99,1,0.978021978,0.99,0.951219512,0.890625,0.971830986,0.968419748,0.876629018,0.652162235,0.567490494,0.785438642,0.802460374,0.240014394,0.669849431,0.656292084,0.028265642,0.605089538,0.301675978,0.948684211,0.381291548,0.132560666,20.79122592,13.3198199,1.666666667,35.77771249
30043,0.714448237,,0.932319618,0.823383927,0.951612903,0.951612903,0.9375,0.99,0.978021978,0.989010989,0.99,0.817073171,1,1,0.960483194,0.113814075,0.68627451,,0.122202213,0.671871304,0.240014394,0.317664341,0.358640139,0.634193194,,0.185155626,0.907631579,0.381291548,0.67982615,23.80563623,18.58732065,4.166666667,46.55962355
30055,0.44254835,,0.620751342,0.531649846,0.983870968,0.983870968,0.95,1,0.956043956,0.945054945,0.99,0.890243902,0.90625,0.802816901,0.940815164,0.891398784,0.828095622,0.101711027,0.63725238,0.007806955,0.637639439,0.317664341,0.488795507,0.980241493,0.727615457,0.056264964,0.612894737,0.789411206,0.603404564,21.79178352,20.94351345,1.666666667,44.40196363
30061,0.674630262,,0.592725104,0.633677683,0.983870968,0.983870968,0.975,1,1,0.989010989,1,0.951219512,0.90625,0.915492958,0.970471539,0.294960904,0.260542573,0.534220532,0.876254181,0.707357464,0.898164807,0.165626148,0.53387523,0.37650933,0.373232799,0.21348763,0.553684211,0.851614435,0.884099964,23.75582725,18.0701576,14.16666667,55.99265152
30062,0.629408419,,0.535181872,0.582295146,0.935483871,0.935483871,0.9375,1,0.978021978,0.967032967,0.99,0.841463415,0.828125,,0.934790122,0.876629018,0.716626377,,0.919475174,0.9602555,0.707808564,0.77745134,0.826374329,0.796377607,,0.355147646,0.383421053,0.811016144,0.186888808,26.03843996,16.88567505,12.08333333,55.00744835
30064,0.970989761,,0.912045319,0.94151754,0.903225806,0.903225806,0.95,0.95,0.978021978,0.934065934,0.99,0.963414634,0.921875,0.873239437,0.93670686,0.060816681,0.652162235,0.271863118,0.344224338,0.742370476,0.768261965,0.53837679,0.482582229,0.634193194,0.970782281,0.800877893,0.612894737,0.683998101,0.214052879,26.23118476,21.75999492,0.833333333,48.82451301
30065,0.577360637,,0.535181872,0.556271255,0.983870968,0.983870968,0.9875,0.99,0.989010989,0.978021978,1,0.914634146,0.875,0.929577465,0.963148651,0.327106864,0.070373355,0.345057034,0.449446874,0.175774781,0.487225621,0.494307749,0.335613183,0.502744237,0.727615457,0.650837989,0.817894737,0.811016144,0.553422673,20.61147876,22.57517354,9.166666667,52.35331897
30068,0.422070535,,0.154740608,0.288405571,0.951612903,0.951612903,0.75,0.98,0.989010989,0.978021978,0.89,0.719512195,0.8125,,0.891363441,,0.189900618,,0.344224338,0.221433641,0.130622526,,0.221545281,0.248902305,,,0.144473684,0.260683761,,15.57015881,7.267330556,10.83333333,33.6708227
30069,0.26592719,,0.154740608,0.210333899,0.983870968,0.983870968,0.95,0.99,0.978021978,0.956043956,0.99,0.963414634,1,,0.977246945,0.67767159,0.288208434,0.900190114,0.416773862,0.742370476,0.637639439,0.259640103,0.560356288,0.679198683,0.062205467,0.011572227,0.159473684,0.241690408,0.325606664,19.42152369,8.220817404,0.833333333,28.47567443
30071,0.714448237,,,0.714448237,,,0.9125,0.16,,,0.64,,,,0.570833333,,,,0.04244919,0.136740005,,,0.089594597,,,,0.553684211,0.937559354,,15.27640186,24.85405941,9.166666667,49.29712794
30073,0.714448237,,,0.714448237,,,0.8375,0.93,0.945054945,0.978021978,0.96,,,,0.930115385,,,,0.135837407,0.36219541,0.19827276,,0.232101859,,,,0.580789474,0.928774929,,20.85183867,25.15940671,0,46.01124538
30074,,,,,,,0.775,,,,,,,,0.775,,,,,,,,,,,,,,,,,,
30077,0.605517634,,,0.605517634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30078,0.920648464,,,0.920648464,,,1,1,0.945054945,0.978021978,1,,,,0.984615385,,,,,0.510527561,,,0.510527561,,,,,0.772792023,,26.84212677,25.75973409,7.916666667,60.51852753
30083,0.393060296,,0.418008348,0.405534322,0.983870968,0.983870968,1,0.97,0.989010989,0.967032967,1,1,0.953125,0.802816901,0.964972779,0.553431798,0.888262154,,0.280936455,0.36219541,0.34041022,0.709144326,0.522396727,0.502744237,,0.418196329,0.7,0.710588794,0.553422673,21.03226476,19.23301355,4.166666667,44.43194498
30084,0.652161547,,,0.652161547,,,0.275,,,,,,,,0.275,,,,0.263184976,0.245091081,,,0.254138028,,,,,0.731244065,,13.12555084,24.37480215,0.416666667,37.91701966
30085,0.948805461,,0.807990459,0.87839796,0.983870968,0.983870968,0.975,0.99,0.989010989,0.978021978,1,0.963414634,1,0.957746479,0.982093602,0.80712424,0.39994628,0.410646388,0.946231026,0.29713745,0.768261965,0.669849431,0.614170968,0.120472009,0.213006598,0.166001596,0.192894737,0.35660019,0.171314741,27.49625033,6.779388168,3.333333333,37.60897183
30087,0.236063709,,0.447823494,0.341943602,0.967741935,0.967741935,0.95,0.99,0.989010989,0.978021978,0.99,0.93902439,0.875,0.901408451,0.954794968,0.779756733,0.867848509,0.872623574,0.301003344,0.432221434,0.95897805,0.938670584,0.735871747,0.308177827,0.213006598,0.939345571,0.612894737,0.731244065,0.950380297,22.58455907,20.86138385,5.833333333,49.27927625
30088,0.684015927,0.420537897,0.535181872,0.546578566,0.967741935,0.967741935,0.9875,1,0.989010989,0.956043956,0.99,0.914634146,0.921875,0.901408451,0.959595641,0.432232841,0.928552243,,0.344224338,0.085403359,0.487225621,0.420492104,0.449688418,0.37650933,,0.324421389,0.553684211,0.811016144,0.628757696,21.73180694,17.9625918,10,49.69439874
30089,0.827645051,,0.592725104,0.710185078,0.983870968,0.983870968,0.9875,1,1,0.978021978,1,0.987804878,0.921875,0.901408451,0.974435224,0.360990443,0.235562718,0.159695817,0.449446874,0.510527561,0.107592659,0.669849431,0.356237929,0.502744237,0.258246937,0.418196329,0.817894737,0.972222222,0.268743209,22.67620257,17.98915373,10.41666667,51.08202296
30092,0.43486917,,0.378652355,0.406760762,0.951612903,0.951612903,0.9875,1,0.989010989,0.989010989,1,0.963414634,1,1,0.983216242,0.509556907,0.14074671,0.642585551,0.104708001,0.771705701,0.707808564,0.348879912,0.460855907,0.546377607,0.295004713,0.773343974,0.672368421,0.830721747,0.842086201,20.56481012,21.99945924,2.5,45.06426936
30093,0.737770193,,0.340488968,0.539129581,0.983870968,0.983870968,0.975,0.99,0.978021978,1,1,0.902439024,0.828125,0.929577465,0.95709054,0.876629018,0.235562718,,0.842037561,0.553820677,0.107592659,0.81197209,0.571269121,0.072722283,,0.721468476,0.280789474,0.605413105,0.922129663,22.97210269,17.35015334,7.916666667,48.23892269
30094,0.527588168,,0.471675611,0.49963189,0.983870968,0.983870968,0.9875,1,1,0.989010989,1,0.951219512,0.921875,0.887323944,0.970467138,0.67767159,0.542841794,0.432509506,0.47234371,0.394369529,0.768261965,0.840984209,0.589854615,0.593029638,0.885014138,0.616520351,0.357105263,0.710588794,0.075697211,22.8883738,17.98864108,4.166666667,45.04368155
30101,0.684015927,,0.185450209,0.434733068,0.967741935,0.967741935,1,0.99,0.967032967,0.967032967,1,0.987804878,1,,0.983039409,0.264986968,0.172978781,,0.241317211,0.044239413,0.240014394,0.233933162,0.199578321,0.120472009,,0.14764565,0.144473684,0.241690408,0.186888808,17.97056443,5.607803735,8.333333333,31.9117015
30103,0.666951081,,0.705128205,0.686039643,0.983870968,0.983870968,0.9875,0.99,1,0.989010989,1,0.975609756,1,0.971830986,0.988169367,0.995221546,0.849315068,0.918250951,0.982763056,0.245091081,0.637639439,0.77745134,0.772247497,0.905049396,0.727615457,0.976855547,0.895263158,0.986467236,0.250633828,27.18285008,26.34380346,27.08333333,80.60998687
30105,,,,,1,1,,0.99,1,0.989010989,0.99,,0.859375,,0.975483713,0.905299739,0.828095622,0.696768061,0.994340108,0.36219541,,,0.757339788,0.458013172,0.605089538,0.650837989,0.907631579,,,,21.84643565,15.41666667,
30107,,,,,1,1,,1,1,1,1,,,,1,,,,,,0.487225621,,0.487225621,,,,,,,,,27.91666667,
30108,,,,,1,1,,0.96,0.989010989,0.989010989,1,,,,0.98967033,,,,,,0.19827276,,0.19827276,,,,,,,,,23.75,
30110,0.559442548,,0.566189624,0.562816086,0.983870968,0.983870968,1,0.97,0.945054945,0.956043956,0.99,0.951219512,0.90625,0.802816901,0.948912725,0.360990443,0.211120064,0.216730038,0.495497813,0.36219541,,0.233933162,0.313411155,0.417672887,0.540999057,0.721468476,0.796052632,0.605413105,0.553422673,20.27933296,20.19460461,2.083333333,42.55727091
30111,0.949943117,,0.866428145,0.908185631,0.935483871,0.935483871,0.9375,1,0.967032967,0.945054945,0.98,0.963414634,0.9375,,0.955718921,0.432232841,0.68627451,,0.695909442,0.596640643,,0.317664341,0.545744355,0.175905598,,0.418196329,0.643421053,0.428774929,0.628757696,26.77387675,15.3003707,5.833333333,47.90758078
30112,,,,,1,1,,0.97,1,0.989010989,0.99,,,,0.991501832,,,,,,0.19827276,,0.19827276,,,,,,,,,29.58333333,
30113,0.781285552,,,0.781285552,,,0.45,,,,,,,,0.45,,,,,0.707357464,,,0.707357464,,,,,0.428774929,,21.54047795,14.29249763,,
30114,0.592150171,,0.340488968,0.46631957,0.935483871,0.935483871,0.9125,1,0.989010989,0.989010989,1,0.902439024,0.9375,1,0.960142874,0.67767159,0.617244158,,0.667095446,0.221433641,0.925152933,0.629452809,0.62300843,0.938254665,,0.387470072,0.497105263,0.632478632,0.67982615,22.77189859,20.90089855,5,48.67279715
30115,0.746302617,,0.795169946,0.770736281,0.983870968,0.983870968,1,0.99,0.989010989,0.989010989,1,1,0.921875,0.661971831,0.951961074,0.475238923,0.189900618,0.602661597,0.611525598,0.553820677,0.107592659,0.134777819,0.382216841,0.593029638,0.472196041,0.355147646,0.883947368,0.605413105,0.744295545,23.38793553,20.30016302,10.83333333,54.52143188
30117,0.453356086,,0.418008348,0.435682217,0.951612903,0.951612903,1,1,0.989010989,0.978021978,1,1,0.84375,,0.968223197,0.80712424,0.288208434,,0.390275277,0.175774781,0.064771501,0.317664341,0.340636429,0.763446762,,0.749401437,0.159473684,0.296296296,0.697573343,19.38379826,17.77461015,6.25,43.4084084
30118,0.43486917,0.5599022,0.340488968,0.445086779,0.983870968,0.983870968,0.925,1,1,1,0.98,0.829268293,0.859375,,0.951265025,0.213727194,0.801772764,,0.808850013,0.510527561,0.768261965,0.669849431,0.628831488,0.038419319,,0.418196329,0.7,0.296296296,0.522274538,22.50203658,13.16790988,6.666666667,42.33661314
30119,0.76109215,,0.128801431,0.444946791,0.983870968,0.983870968,0.9875,0.99,0.989010989,0.978021978,1,0.987804878,0.984375,1,0.988445478,0.747610773,0.34085415,,0.695909442,0.553820677,0.287153652,0.629452809,0.542466917,0.938254665,,0.14764565,0.754210526,0.811016144,0.268743209,21.95399095,19.4658013,8.75,50.16979226
30120,0.623720137,,0.310971974,0.467346055,,,0.8,,,,,,0.609375,,0.7046875,,0.436744561,,0.322356573,0.510527561,,,0.423209565,,,,,0.917616334,,17.72492356,30.58721114,24.58333333,72.89546803
30121,0.837883959,,0.890876565,0.864380262,0.935483871,0.935483871,0.9375,0.98,0.967032967,0.978021978,1,0.865853659,0.765625,0.887323944,0.925232529,0.67767159,0.34085415,0.016159696,0.20735786,0.269458245,0.027707809,0.868894602,0.34401485,0.222283205,0.727615457,0.773343974,0.817894737,0.551519468,0.444042014,23.70697379,19.64832698,0.416666667,43.77196743
30122,0.662116041,,0.620751342,0.641433691,0.983870968,0.983870968,0.9875,0.99,0.989010989,0.956043956,0.99,0.853658537,0.875,0.830985915,0.943994133,,0.070373355,,0.367378441,0.198012775,0.160129543,0.53837679,0.266854181,0.458013172,,0.519553073,0.383421053,0.928774929,0.67982615,20.58091117,19.79725584,12.08333333,52.46150035
30123,0.130261661,,0.218246869,0.174254265,0.983870968,0.983870968,0.9375,0.98,1,1,1,1,0.859375,0.845070423,0.958968736,0.67767159,0.172978781,,0.416773862,0.596640643,0.925152933,0.53837679,0.5545991,0.921789243,,0.821628093,0.754210526,0.952754036,0.961608113,18.7535789,29.41326674,14.16666667,62.3335123
03012F,,,,,,,0.9875,0.98,0.989010989,0.978021978,0.98,,,,0.982906593,0.213727194,,,0.765114484,0.802460374,,,0.593767351,,,0.877494014,0.332105263,0.454415954,,,18.48905813,,
30130,0.405005688,,0.075134168,0.240069928,1,1,1,1,1,0.978021978,1,,0.890625,,0.983580872,,0.617244158,,0.746591201,0.632363378,,,0.665399579,0.417672887,,,0.553684211,0.811016144,,20.98944866,19.80414713,17.91666667,58.71026246
30131,,,,,1,1,,0.99,1,0.967032967,0.99,,,,0.991172161,,,,,,0.95897805,,0.95897805,,,,,,,,,21.25,
30132,0.499715586,,0.128801431,0.314258509,,,0.975,,,,,,,,0.975,,0.436744561,,,0.553820677,,,0.495282619,0.417672887,,,,0.658831909,,19.82823475,17.9417466,10.41666667,48.18664801
30134,0.123151308,,0.029218843,0.076185076,,,1,,,,,,0.875,,0.9375,,,,,0.632363378,,,0.632363378,,,,,,,18.28942727,,,
03013F,,,,,,,0.925,0.97,1,1,1,,,,0.979,0.327106864,,,0.20735786,0.09510291,,,0.209855878,,,0.773343974,0.308421053,0.260683761,,,14.91609764,,
03033F,,,,,,,0.8125,,,,,,,,0.8125,,,,0.241317211,0.553820677,,,0.397568944,,,,0.280789474,0.332146249,,,10.21559537,,
31300,,,,,,,0.95,,,,,,,,0.95,,0.801772764,,,0.742370476,,,0.77207162,0.763446762,,,,0.968186135,,,28.86054828,,
31301,,,,,,,,,,,,,,,,,0.39994628,,,0.671871304,,,0.535908792,0.593029638,,,,0.851614435,,,24.07740121,,
31302,,,,,,,0.7375,,,,,,,,0.7375,,0.288208434,,,0.553820677,,,0.421014555,0.546377607,,,,0.851614435,,,23.29986737,,
